path	decl_name	classification	residual_reason	all_reasons	text_bytes
dag/extdeps/netplan/netplan.dag	netplan_file_is_applied_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	744
dag/extdeps/netplan/netplan.dag	netplan_link_state_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	801
dag/extdeps/network/address.dag	ip_address_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	551
dag/extdeps/network/endpoint.dag	network_host_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	518
dag/extdeps/network/ipv4.dag	ipv4_grounding_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	972
dag/extdeps/network/ipv6.dag	ipv6_grounding_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	992
dag/extdeps/network/reach.dag	reach_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	1366
dag/extdeps/numeric/base16.dag	base16_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	343
dag/extdeps/numeric/base16.dag	base16_digit_miss_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	219
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	bach_et_al_2013_citation_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	344
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	abstract_observed_distributions_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	210
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	figures_one_and_two_normalized_distributions_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	100
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	slit_mask_control_not_which_path_readout_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	159
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	single_electron_rate_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	103
dag/extdeps/physics/bach_et_al_2013_double_slit.dag	trial_versus_ensemble_grain_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	123
dag/extdeps/physics/chapman_et_al_1995_atom_interferometer_which_path.dag	chapman_et_al_1995_citation_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	480
dag/extdeps/physics/chapman_et_al_1995_atom_interferometer_which_path.dag	distinguishable_record_axis_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	279
dag/extdeps/physics/chapman_et_al_1995_atom_interferometer_which_path.dag	trial_versus_ensemble_grain_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	197
dag/extdeps/pin.dag	pin_citation_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	1695
dag/extdeps/pin.dag	pin_cited_symbol_verification_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	3665
dag/extdeps/pin.dag	pin_dimension_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject+RequiresSentenceSplit	1612
dag/extdeps/pin.dag	pin_subject_must_not_be_self_identifying_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	1579
dag/extdeps/pin.dag	pin_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	2243
dag/extdeps/pin.dag	pin_observed_grain_prerequisite_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+HasSemanticConsumer+RequiresSentenceSplit	2021
dag/extdeps/pin.dag	pin_selection_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	1102
dag/extdeps/pin.dag	pin_refresh_window_positivity_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer+RequiresSentenceSplit	1936
dag/extdeps/pin.dag	subject_projected_pin_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1071
dag/extdeps/pin.dag	integrity_versus_currency_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1140
dag/extdeps/pin.dag	pin_refusal_cause_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1386
dag/extdeps/pin.dag	pin_integrity_admission_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	861
dag/extdeps/pin.dag	pin_value_eq_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	1572
dag/extdeps/posix/rusage.dag	posix_rusage_subject_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	1641
dag/extdeps/posix/shell_command_language.dag	posix_authority_duplication_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	6154
dag/extdeps/posix/shell_command_language.dag	posix_shell_subject_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1429
dag/extdeps/pricing/aws_ec2.dag	aws_ec2_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	222
dag/extdeps/pricing/billing_units.dag	storage_billing_unit_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	809
dag/extdeps/pricing/billing_units.dag	billing_unit_layer_placement_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	755
dag/extdeps/pricing/billing_units.dag	billing_unit_accessor_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject	277
dag/extdeps/pricing/github_actions.dag	github_actions_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	179
dag/extdeps/pricing/gitlab_subscription.dag	pricing_subject_edge_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1159
dag/extdeps/pricing/gitlab_subscription.dag	gitlab_subscription_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	685
dag/extdeps/pricing/hetzner_dedicated.dag	hetzner_dedicated_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	241
dag/extdeps/pricing/object_storage.dag	object_storage_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	856
dag/extdeps/pricing/object_storage.dag	byte_basis_note	ProgramData	HasSemanticConsumer	ContainsLifecycleFact+HasSemanticConsumer	793
dag/extdeps/pricing/object_storage.dag	durability_standard_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsHistoricalReceipt+HasSemanticConsumer	874
dag/extdeps/pricing/object_storage.dag	gcs_standard_regional_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	528
dag/extdeps/pricing/object_storage.dag	azure_redundancy_ladder_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	752
dag/extdeps/pricing/object_storage.dag	azure_egress_tier_ladder_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	627
dag/extdeps/pricing/regional_compute.dag	regional_compute_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	683
dag/extdeps/pricing/regional_compute.dag	local_provider_readability_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	877
dag/extdeps/pricing/regional_compute.dag	hourly_rate_availability_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	566
dag/extdeps/pricing/regional_compute.dag	aws_bahrain_sku_substitution_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	616
dag/extdeps/pricing/ubicloud.dag	ubicloud_pricing_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	327
dag/extdeps/project_schedule/cpm_pert.dag	schedule_method_grounding_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	502
dag/extdeps/project_schedule/cpm_pert.dag	resource_capacity_lower_bound_grounding_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	578
dag/extdeps/provisioning/ubuntu_install_media_fetch.dag	install_media_fetch_hash_convergence_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	574
dag/extdeps/realization/artifact_store_fs.dag	artifact_store_fs_transport_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1898
dag/extdeps/realization/artifact_store_fs.dag	artifact_store_fs_consumer_frontier_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	1897
dag/extdeps/realization/artifact_store_fs.dag	artifact_store_fs_eviction_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1255
dag/extdeps/realization/emit_on_demand_host.dag	emit_on_demand_host_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+PayloadOrFixture	1392
dag/extdeps/realization/emit_on_demand_host.dag	emit_on_demand_host_concurrent_same_key_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt+PayloadOrFixture	777
dag/extdeps/realization/emit_on_demand_host.dag	emit_on_demand_host_seed_deferral_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	583
dag/extdeps/realization/emit_on_demand_host.dag	emit_host_structural_identity_refusal_note	DocumentPayload	PayloadOrFixture	ActivePrOverlap+ContainsHistoricalReceipt+PayloadOrFixture	485
dag/extdeps/realization/eval_memo.dag	eval_memo_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	3088
dag/extdeps/realization/frame_boundary_simulated.dag	frame_boundary_simulated_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1135
dag/extdeps/realization/native_artifact_cache.dag	native_artifact_cache_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	982
dag/extdeps/render/ansi.dag	ansi_content_admissible_control_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1165
dag/extdeps/render/glyphs.dag	reward_animal_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	640
dag/extdeps/render/terminal.dag	terminal_wire_projection_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	638
dag/extdeps/sec/facts.dag	filed_facts_derive_not_store_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+HasSemanticConsumer	237
dag/extdeps/sec/facts.dag	signed_usd_group_completion_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	738
dag/extdeps/sec/issuer/atlassian_facts.dag	atlassian_facts_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	758
dag/extdeps/sec/issuer/atlassian_facts.dag	atlassian_comparative_period_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	501
dag/extdeps/sec/issuer/chemed_facts.dag	chemed_facts_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	597
dag/extdeps/sec/issuer/chemed_facts.dag	chemed_segment_gap_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	606
dag/extdeps/sec/issuer/gitlab_facts.dag	facts_subject_edge_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	681
dag/extdeps/sec/issuer/gitlab_facts.dag	gitlab_facts_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	866
dag/extdeps/sec/issuer/gitlab_facts.dag	gitlab_comparative_period_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	396
dag/extdeps/sec/issuer/gitlab_facts.dag	gitlab_revenue_disaggregation_gap_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsLifecycleFact+HasSemanticConsumer	527
dag/extdeps/sec/issuer/gitlab_facts.dag	gitlab_hosting_commitment_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	719
dag/extdeps/sec/issuer/gitlab_facts.dag	gitlab_fy2024_net_vs_operating_divergence_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	371
dag/extdeps/sec/issuer/microsoft_facts.dag	microsoft_facts_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	815
dag/extdeps/sec/issuer/microsoft_facts.dag	microsoft_github_disaggregation_gap_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+ContainsLifecycleFact+HasSemanticConsumer	865
dag/extdeps/sec/issuer/microsoft_facts.dag	microsoft_operating_expenses_element_gap_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	510
dag/extdeps/sec/issuer/rollins_facts.dag	rollins_facts_provenance_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	919
dag/extdeps/sec/operating_metrics.dag	operating_metrics_shape_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	549
dag/extdeps/sec/types.dag	issuer_registrant_name_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	810
dag/extdeps/shell/exec.dag	shell_exec_run_stdin_route_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+AmbiguousSubject+ContainsHistoricalReceipt	331
dag/extdeps/shell/exec.dag	shell_exec_check_argv_embed_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	434
dag/extdeps/simulators/ngspice/subject.dag	ngspice_simulator_subject_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1105
dag/extdeps/ssh/keys.dag	ed25519_authority_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	145
dag/extdeps/ssh/keys.dag	rsa_authority_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	346
dag/extdeps/ssh/password_session.dag	password_ssh_transport_security_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	667
dag/extdeps/ssh/session.dag	session_authority_is_the_connection_protocol_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	649
dag/extdeps/ssh/session.dag	ssh_remote_exec_carries_a_command_string_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	2466
dag/extdeps/standards/ieee_754_2019.dag	ieee_754_2019_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	208
dag/extdeps/standards/ieee_754_2019.dag	ieee_754_binary64_interchange_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	108
dag/extdeps/standards/ieee_754_2019.dag	ieee_754_round_ties_to_even_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	136
dag/extdeps/standards/ieee_754_2019.dag	ieee_754_2008_2019_binary_add_equivalence_note	SourceAnnotationDebt	NoFollowingSubject	NoFollowingSubject	258
dag/extdeps/standards/rfc_8118.dag	rfc_8118_normative_relationship_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+HasSemanticConsumer	438
dag/extdeps/standards/rfc_8118.dag	citation_cit1_witness_split_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	343
dag/extdeps/standards/web_annotation.dag	web_annotation_selector_grounding_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	496
dag/extdeps/sudo/nopasswd_execute_probe.dag	sudo_nopasswd_execute_probe_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	517
dag/extdeps/sudo/nopasswd_execute_probe.dag	sudo_nopasswd_grant_list_probe_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	642
dag/extdeps/sudo/nopasswd_execute_probe_check_op.dag	sudo_nopasswd_execute_probe_check_op_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	437
dag/extdeps/tailscale/serve.dag	serve_status_json_projection_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	483
dag/extdeps/tailscale/serve.dag	serve_scoped_removal_capability_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1034
dag/extdeps/tmux/tmux.dag	tmux_session_list_outcome_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1160
dag/extdeps/tmux/tmux.dag	tmux_staged_provider_start_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	771
dag/extdeps/tmux/tmux.dag	tmux_capture_fidelity_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	1347
dag/extdeps/tmux/tmux.dag	tmux_capture_rendering_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1383
dag/extdeps/tmux/tmux.dag	tmux_list_panes_format_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	639
dag/extdeps/tools/jq.dag	jq_authority_anchor_scaffold_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	375
dag/extdeps/tools/pin.dag	cli_tool_pin_citation_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	541
dag/extdeps/tools/pin.dag	cli_tool_pin_instantiation_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	765
dag/extdeps/tools/pin.dag	cli_tool_pin_subject_by_value_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	680
dag/extdeps/tools/pin.dag	cli_tool_min_version_relation_note	TypedOperationalFact	ContainsLifecycleFact	AmbiguousSubject+ContainsLifecycleFact	1488
dag/extdeps/tools/pin.dag	legacy_ingest_none_spelling_blocker_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	1370
dag/extdeps/tools/pin.dag	legacy_cli_tool_ingest_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	1200
dag/extdeps/transports/rest.dag	tls_posture_default_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	250
dag/extdeps/transports/rest.dag	rest_auth_value_single_authority_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+AmbiguousSubject+HasSemanticConsumer	239
dag/extdeps/transports/rest.dag	rest_auth_scheme_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	603
dag/extdeps/transports/rest.dag	rest_target_form_note	SourceAnnotationDebt	AmbiguousSubject	ActivePrOverlap+AmbiguousSubject	314
dag/extdeps/transports/rest.dag	rest_target_form_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	520
dag/extdeps/transports/rest.dag	rest_outcome_note	ProgramData	HasSemanticConsumer	ActivePrOverlap+ContainsLifecycleFact+HasSemanticConsumer	2857
dag/extdeps/transports/rest.dag	rest_exchange_observation_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	627
